text,label
"Vold, trusler og flere tilfælde af hærværk mod to biler, familiens private bil og faderens arbejdsbil, og i december blev familiens kolonihavehus ødelagt i en påsat brand.",negative
"Så er der #Presselogen bl.a. med fokus på fuppressemøde der blev valgets første ""løftebrud""... lovede pressen nyheder men det eneste de fik var en lang næse 😡
Genudsendes kl. 13.05 til ære for ""søndags-syvsoverne"" 😍
#dkpol #dkmedier",negative
Ny i bymidten: En bid af Asien i Vissingsgade #vaf,neutral
"Her er det vel også samfundet der svigter? Gad vide hvem vi så kan få til at træde til når ""den voksne"" går i barndom? 🤔",negative
"Fake news i mainstream medier er forbudt! 

Mainstream medier må faktisk ikke lyve. Der er desværre alt for mange, der synes det er ok, at fake news DR og fake news TV2 er propagandakanaler for magthaverne og at de laver...",negative
Stormen Pabuk dræber to ældre og en fisker i Thailand,neutral
RT @USER: Jeg kan se det klip igen og igen.,positive
"Nej, folks feed blev spammet. Jeg må finde på en anden straf i stedet. Alternativt altid vædde om champagne ligesom dengang med PSG og Barca.",neutral
RT @USER: #denstoreleder og hans ekstremistiske disciple i #dkpol #dkgreen,negative
Indholdet er lidt ligegyldigt i den her sammenhæng. Du bør opføre dig mere professionelt på de sociale medier. Hvis du ikke kan finde ud af det så vent med at kommunikere den vej til du ikke repræsenterer DK længere...,negative
"Seneste topnyhed på : #nyheder Circle K-sagen: Dømt for dødsvold flygter kort efter domsafgivelsen Den 29-årige mand, Jafar Mohammad Rida Al Jasiri, blev ved Østre Landsret i dag idømt 8 år fængsel og blev udvist af Danmark for b…",neutral
"Der er partilederrunde i aften, hvor S sender Wammen i stedet for sygdomsramte Frederiksen. Men Kristendemokraterne må ikke sende Kristian Andersen i stedet for formand Stig Grenov? 🤔 Mon Grenov får maveonde inden i aften? #dkpol",negative
"Ja bestemt, jeg tænker bare at nogle af de små reklamepauser hvis man kunne skære dem fra på en måde, ville man spare en del tid man så kan bruge på den 3 kamp hvis det var + jeg tror der er nogle der bliver skræmt væk af alle de reklamer, blot en ide😉",positive
"Eriksen er så forudseende, at han vælger at aflevere ind på Bernardo Silvas ben, så Agüero er i offside. Det er sgu da genialt af danskeren. 🇩🇰",positive
"""Registreringsafgiften på biler og motorcykler skal sænkes fra 180 til 150 procent""
Den er jo allerede blevet sat til 150% ?
hvad er det her for noget fis?",negative
"Tankevækkende at ""ændringer i #Fingerplanen kan gennemføres af den siddende regering uden at skulle finde opbakning til det i Folketinget"" - det er store, langvarige aftryk der sker her i alt for stor hast. #kbhpol #dkpol",negative
"Er det en ting? Jeg skal prøve at holde mig fra det, men måske sniger der sig et #visdineløbesko ind. Alt i alt tror jeg dog, risikoen er 100x større for, at jeg keder folk, end at det bliver pinligt.",neutral
"Klassisk. Især hvis deres gymnasieband var sådan et hvor alle sange var en variation over de samme fem akkorder, de kunne. Folk der kun interesserer sig for hvad de selv har at fortælle er i det hele taget lidt trætte de.",negative
det er så ikke vores problem at de ikke kræver højere skat. det er deres problem. men udledningen er stadig vores klimas problem.,negative
"Det er nemt. Alle voksne og børn sendes tilbage, hvor de kom fra. De er afviste og skal ikke være her",negative
🌼🚲🏨 #forår #spring #blomster #flowers #bikes #hotel #dangleterre #delditkbh #kongensnytorv #copenhagen #denmark 🇩🇰 @ Kongens Nytorv,positive
"Det er ret nyt, at nogle spiser alene foran fjernsynet, siger og forklarer, hvordan tilberedning og indtagelse af måltider historisk set har været en social begivenhed.",neutral
Gotta love your enthusiasm. Det er lidt ligesom hos os i Verdens Bedste Fødevarer -bortset fra at vores omsætning er ca 107 mio kr mindre :-),positive
"Stort tillykke, kære Andreas Kamm.
Godt at De igen er 'rigtigt' på banen. Efter fyringen af er der mere end nogensinde brug for Deres dybtgående viden om flygtninge og deres livssituation - både herhjemme og ude i den store verden, hvor det overvejende flertal er.",positive
"Og op gennem 90erne, hvor tilliden steg. Men Morten bliver nødt til at forklare det på den måde, da det ellers kræver han skal forholde sig kritisk til sig selv, sit parti, sin politik og det politiske system han er barn af #dkpol",negative
"Det er en meget venlig diagnose.
Næste gang han anmelder en ""demo"", synes jeg skulle sende ham et nummer til distriktspsykiatrien.",positive
Aarhus United-talent skifter til tysk topklub -,neutral
Er det ikke med i lev.omk?,neutral
Regeringen har nu skåret 6.215.594.739 DKK på uddannelse siden 2015. Det svarer til 9 millioner kroner om dagen! Følg nedskæringerne live på #dkpol #uddpol #fv19 #Stop2pctNU,negative
I så fald er det allerede blevet straffet - dobbelt endda,neutral
"Du har fuldstændig ret. Det er en meget stor del af det. Vi skal virkelig helhedstænke og rundt i alle hjørner. Lidt reform her og der gør det ikke. 

Og mennesket skal i centrum!",negative
"Nej,atter nej. Man kan diskutere om udtrykket etnisk udrensning teknisk set er korrekt, jeg tvivler, men det er helt ude af proportioner, og havner i den del af den politiske debat, hvor ophavsmanden siger tingene, så det mere skader end gavner hans sag.",negative
"Inger Støjberg som udlændingeminister italesætter muslimer som farlige, Kristian Jensen, finansminister, omtaler muslimer som en finansiel byrde og medier som Berlingske holder mikrofonen. Bør vi være overrasket over, at Rasmus Paludan har vind i sejlene? #dkpol #dkmedier",negative
"❗ ️Nix, det er ikke en aprilsnar, og det er ikke en fejl. Om præcis én måned - 1. maj klokken 12.00 - tester vi sirenerne 📣 over hele landet. Ved du, hvad sirenesignalerne betyder 👉  [LINK]",neutral
"Vi har brug for en lang årrække, uden immigranter/flygtninge i Danmark. At nogle af dem er nemme er intigrere er godt, men mange lever i et paralelt samfund, og vil gøre det i generationer. Er et kæmpe problem.",negative
Lad mig gætte: Afsnittet med Bella-pigen der sjovt nok bliver stresset af alle de devices mor and Dad har tømt BabySam for? Og måske også det med verdens heldigste blogger-baby?👏🏻👏🏻😁,neutral
"Nogen der lige hurtigt kan forklare, hvad ‘Brother Louie’ handler om?",neutral
"VALG 2019: Kære venner - Vores stærke demokrati skal nok si larmende provokatører fra af sig selv: Lad os bruge de næste tre uger på at diskutere det, der i virkeligheden er vigtigt for os selv og vores børn: Vores KLIMA og den grønne omstilling!",neutral
"RT @USER: måske #dkmedier kunne gå et spadestik dybere og fremstille holdninger, fremfor referat af handlinger #Presselogen",neutral
"Uddannelse er helt essentiel, hvis vi skal opnå en grøn omstilling! I dag har Klimaambassaden holdt opstartsworkshop med om projektet Den Grønne Rygrad, hvor vi bl.a. skal udvikle et grønt curriculum. Meget inspirerende dag!
#dkgreen #skolechat",positive
"Det hollandske mandskab med Annika Langvad og Amalie Dideriksen kaster sig ind i kampen mod brystkræft, når Amstel Gold Race løber af stablen.",positive
"RT @USER: Du mener: Hvem bliver nummer tre ?

Først var det skolelærerne...",negative
"Tyrkiet kræver vel også, at man lukker øjnene ret kraftigt for, hvad der foregår? Hvis man er ude i at vælge lande fra, så giver det ikke mening at vælge et andet, der også er let at kritisere...",neutral
"Anerkender at der har siddet to mand og svindlet. Men at sige at det er ledelsen, svare til at jeg siger at ALLE Brøndby fans er homofober fordi et fåtal siger at Fischer er gay i nedsættende betydning.
Og de er dømt over 10 år efter de er ude af FCK",negative
"Spar rejseforsikringen, det er trods alt kun meget få der rammes af sygdom og ulykker på ferien #dkpol #dkmedier",neutral
"Til jer, der løfter vores kufferter. Til jer, der slæber os som patienter. Til jer, der gør rent på vores kontorer. Til alle jer, der slider kroppen ned ved at gå på arbejde. Næste valg skal handle om retfærdighed for jer. #dkpol",positive
"Medierne er før blevet påvirket voldsomt af ny teknologi, men med robotterne er selve DNA’et på spil, skriver strategichef Kasper og udpeger fire mulige strategier #Dkmedier
[LINK]",neutral
Hvordan vil Mette F. tømre rød blok sammen igen. Måske skal der ydes et offer #dkpol,neutral
"Det er som om, at Messi bliver mindre værd (i Culés verden), hvis/når Ronaldo gør noget godt. Det er jo heldigvis ikke sådan det hænger sammen.",negative
Sigtelse: 31-årig dræbte kvinde i Randers med kniv,neutral
"Når Socialtilsynet vil fjerne islamkritikeren Jaleh Tavakolis plejebarn efter deling af drabsvideo, blotter myndighedern... #dkpol",negative
"Bestemt, og det har da en betydning. Det bliver bare tit fremstillet som om, at lav aktiebeskatning er vejen til himmerige - og det tror jeg simpelthen ikke på, at det er.",negative
"Hvis du ikke er veganer og aldrig tager på ferie, så skal du lige holde kæft med klimaet og sætte dit forbrug op, ellers er du en idiot! Husk at ALLE stemmer tæller! Uanset hvad du stemmer, så husk at din stemme tæller! #dkpol",negative
"Dagsordenen er anderledes nu i 2019 end for 4 år siden. Vi er rykket tættere sammen om EU, klima er for alvor blevet mainstream og der er kommet mere ro på terrorismen i Europa. De er ikke forberedte på denne udvikling i dansk og intnal politik. De sidder krampagtigt fast. #dkpol",positive
"Det er egentlig lidt forunderligt med al den selvretfærdige harme over dommeren. Men foranlediges til at tro, at Brøndby er den eneste klub nogensinde, der har været heldige med en dommerkendelse 😉 #dbupokalen #BIFAaB",negative
"Men integrationsplan efter integrationsplan har vist, at man ikke integreres med mindre man selv vil det. Men tak til RV for at være ærlige. I kan ikke give Mette F. opbakning hvis ikke hun skrotter paradigmeskiftet. Godt at være ærlig overfor vælgerne. #dkpol",negative
"Endnu en S-skræmmekampagne. Kampagne på løgn! Godt nok et lavt niveau I kører ned på. Der er ingen privatisering i sundhedsreform. Vi ønsker ikke - og foreslår ikke -nogen velfærdsforsikringer. Det triste ved at skrive det, er, at S udemærket ved det på forhånd #dkpol",negative
"Helt enig. Men det er som oftest nemmest at skyde skylden på andre, når man ikke selv leverer. Mål kan også scores på andet end straffe.",negative
"Generationers største vælgerbluff. risikerer at skuffe titusindvis af danskere, der tror, at netop de kan gå tidligt på pension. Men 3 mia. kr., som S har afsat, rækker kun til 2.850 danskere pr. årgang, siger #dkpol",negative
"Normalt vil en minister træde tilbage, hvis ministeren bliver en belastning for regeringen, udfra devisen enten ministeren ellers hele regeringen. 

Normalen er sat ud af kraft. Nu virker det som om, at træder en specifik minister tilbage så væltes regeringen. #usundt #dkpol",negative
"Det komplekse er en afledning. Det er sådan set meget simpelt: Flere hundrede mennesker skal ikke stå og synge sange, der bruger homoseksualitet nedsættende. Det burde være muligt at have en klar holdning til.",negative
"Som etnisk dansk af udseende, mellem 30 og 40 år gammel og 170-180 centimeter høj vil jeg gerne tage afstand fra det her, selvom min slags ikke behøver den slags. Fy for fanden! Så er det jeres tur, #dkpol",negative
"Har glemt alt mate, og tweetet er ikke ment sådan der super ondt. Det mere fordi du er en meme på min twitter og indenfor min vennekreds",negative
"Man kan beklage mange ting, som er negative eller problematiske, uden det nødvendigvis er noget, man selv er involveret i eller skyld i
Når man undskylder, påtager man sig helt grundlæggende en eller anden form for skyld for det, der er sket",neutral
LOL 😂😂 Det er så åndssvagt 😂 Og så dansk 🇩🇰❤️😂🙏🏻,positive
"sære tal...

USA henretter flere.
Iran og Pakistan har næsten halveret antallet...

Hvem er det lige der går i den rigtige retning?",neutral
"HTKom: Danish Open i Taastrup en succes 😄 5 forrygende dage med svømning i topklasse. 8 danske rekorder og 12 svømmere udtaget til VM. ”Vi er dybt imponeret over det set-up, der er blevet etableret på kun 14 dage i Taastrup...",positive
"Bloker dem med det samme - jeg er blevet ringet op 13 dage i streg af et nummer fra Holland, der bare smækker på. 😬",negative
Var han et fejlkøb? #cldk #pldk,negative
"Danske ARMYs!🇩🇰

Så er det tid til at ønske #BoyWithLuv i danske radioer &amp; husk vi bliver nødt til at hjælpe allesammen.😘

Skriv på deres FB, send en besked via messenger, gå evt denne liste igennem se om der er radioer I kan skrive /ønske sange hos🙏🥺

[LINK]",positive
RT @USER: Så fedt et initiativ på 👏🏻 sig det videre til unge piger i netværket.,positive
"Det forbløffer mig, at Martin Jørgensen på nogen måde kan argumentere imod Lucas Torreiras røde kort.",negative
Uden anden grund end at tilfredsstille DF har LA smidt 900 millioner kr efter en projekt som stort set ikke kan bruges til andet end en model jernbane. Skal vi ikke give dem en pokal for det? #dkpol,negative
"tbh Jeg antager altid, at de fleste lande uden af Europa er farlige, for folk som mig. Det er mere sikker, end at antage det modsatte.",negative
1-2 FC Nordsjælland-Brøndby IF! '55: Mål til Brøndby IF,neutral
Er der slet ingen selvindsigt i det program? De havde også engang Jønke inde og fortælle om deres hyggelige motorcykelklub. 🤮,negative
Det er flot! Træning er heller ikke en særligt stor del af vægttab. Du kan ikke træne dig ud af dårlige spisevaner du skal spise dig ud af dem. Træning er selvfølgelig godt for en masse andre ting så det er helt fint at træne (eller ej).,positive
